27 2

reach height

169 176 
162 171 
164 165 
170 178 
172 169 
170 172 
181 176 
161 168 
174 173 
164 171 
182 180 
188 191 
182 179 
153 162 
160 164 
168 180 
180 170 
170 172 
170 172 
177 174 
175 187 
173 178 
183 181 
178 180 
180 182 
176 173 
175 173 

